Position,Move,Depth,Score
2q4r/p4k2/8/P1PpPp1p/6p1/4Q3/1r3PPP/3R2K1 w - - 0 28,e3d4,30,-392
2b1rr1k/p4qpp/1p1p2n1/3Ppp2/2P4b/1P3PN1/PBB1Q1PP/4RR1K b - - 9 19,g6f4,30,-230
2krbqr1/ppppbppp/1n2p1n1/8/8/2P1PP2/PPBP1BPP/NRK2QRN b KQ - 2 6,f7f5,40,-109
2krbbnr/1q3ppp/ppn1p3/2pp4/P1B1P3/NP3N2/2PP1PPP/Q1RKB2R w KQ - 0 9,e4d5,40,-175
1k1r4/2p5/Qp4p1/p1pPp1q1/4P3/1P6/PK1PB2P/8 b - - 5 26,g5d2,20,-585
q1r2rk1/pp1p2np/2n2ppb/2p2b2/2P1P3/1P1Q1P2/P1N1BBPP/1NRK3R b KQ - 0 14,c6e5,50,-41
rb2qnkn/pbp2rp1/1p1p1p1p/4pP2/3PP1QP/2P1N1R1/PP2N1P1/RBB3K1 w - - 0 15,e3d5,20,476
rqkrnnb1/ppppppbp/6p1/8/3P4/6P1/PPP1PP1P/RQKRNNBB w KQkq - 1 3,e2e4,40,112
rk2n1nq/ppp5/5p1b/4p2p/3rPPbB/6P1/PPP4P/RK2NBNQ w Qq - 0 10,e1d3,20,-427
n1rbkqbr/pppppppp/2n5/8/4P3/8/PPPP1PPP/NNRBKQBR w KQkq - 1 2,f2f4,50,17
r2k2r1/3bbp2/4pn2/p2p2p1/3P2P1/3RPPB1/NP2N3/1K5R b - - 0 22,d7b5,50,-10
rb1nkrbq/pp1pp2p/2pn2p1/5p2/3P4/2PN1P2/PP2P1PP/RB1NKRBQ w KQkq - 0 5,g2g3,50,-3
qrnb1rk1/p4ppp/3pn3/1p2p3/P2PN3/1P6/4NPPP/QR1BBRK1 b - - 0 10,a8e4,50,-7
qrbbk1r1/ppp2ppp/3pn1n1/4p3/2P1P3/1P1P4/P4PPP/QRBBKNRN w KQkq - 1 5,h1g3,50,-61
1rq1bbkr/ppp2ppp/1n1pn3/4p3/2BP4/1NN1P3/PPP2PPP/1RQ1B1KR b KQkq - 1 5,b6c4,20,-530
1kr1bq2/rp2n2p/3b2p1/2pPpp2/2P4N/2N3P1/PRB1QP1P/1R4K1 b k - 3 25,e5e4,50,-24
br1bnkrq/p1p2ppp/1p2p3/8/3Pp3/3NP1P1/PPP2P1P/BR2NKRQ w KQkq - 0 7,d3e5,40,-118
2r5/5p2/3k1p2/5bp1/pN1P4/P4P2/3K2P1/2R5 b - - 5 32,c8c1,50,0
rkn2r1q/1p1bnpbp/2pp2p1/p3P3/6P1/3N1BB1/PPPP3P/2K1RRNQ b kq - 0 11,a5a4,30,437
r1kn2Q1/pp3pp1/3qp3/3B4/8/2P1P1N1/PP1P3P/2KRR3 b q - 0 14,d6d5,20,651
r2k2r1/p1p1qp1p/2pp2p1/8/4Pn2/2PP1QP1/b1PK3P/3RN1R1 w kq - 0 15,f3f4,50,-27
qbrnknbr/1ppp2pp/5p2/p3p3/1P2P3/P7/2PP1PPP/QBRNKNBR w KQkq - 0 4,a1b2,50,0
2rkqr1b/ppppp1pp/1nn2p2/8/4P3/1bN3P1/PPPP1P1P/2RKQRBB w KQkq - 0 5,a2b3,40,170
q2r1rk1/p4npp/2pp4/4p3/8/1PP2bBP/P4PPK/Q2R3R w - - 0 16,g2f3,20,-444
3r3k/6bp/1ppBq1p1/p7/2P5/1P4P1/P2Q3P/5R1K w - - 1 32,f1e1,50,0
1b5k/pq4pP/5p2/1P6/6Q1/3pr1P1/1R5K/7N w - - 0 44,g4c4,20,-469
r1n1k1br/p3q2p/1pp1n1p1/5p2/3Pp3/1NP5/PPB2P1Q/1K1R2N1 b kq - 8 19,e6c7,20,-616
r1bbkqr1/ppp2ppp/2np4/8/2Q5/2N1P3/PPPB1PPP/R2BK1RN w KQkq - 0 7,h1g3,20,546
r3k3/p1ppp2p/1p1n4/3N2q1/2P3P1/1P1P4/P2P4/R2K1Q2 b - - 0 16,a8c8,50,12
r2kqnr1/2pp1p1p/1p1n2p1/8/N3pP2/1P2N1P1/P1PP3P/K2RQ1R1 b k - 0 12,f8e6,50,50
8/8/8/p2pkp2/7R/5P2/r4K1P/8 w - - 1 43,f2g3,20,-536
bbr1krq1/pp4pp/2n2pn1/3pp3/3P4/2N1PPN1/PP3QPP/BBR1KR2 b KQkq - 1 8,e5d4,50,0
1k3r2/p3p2p/1pQB2p1/8/1q3P2/1P4P1/P1P4P/1K3R2 b - - 0 21,b4d6,30,286
q1rnbbkr/pppp1ppp/8/4p3/2BnP3/8/PPPP1PPP/QNRNBRK1 w kq - 4 4,c2c3,50,-8
3q2rr/pb3k2/1p2p3/1BnpPpp1/5Q2/7P/PP3PP1/B3RRK1 w - - 0 24,f4d4,20,-460
b5k1/1p2q2p/2p3pP/p2p4/3Pp2b/1PP5/P2Q1K2/B5R1 w - - 2 28,f2e2,50,-2
Q7/p1bkr1p1/1pp2pP1/3p4/3P4/1KP5/PP6/3q4 w - - 8 35,b3a3,10,#-6
brqnkbnr/pp2pppp/2p5/3p4/4P3/1P6/P1PP1PPP/BRQNKBNR w KQkq - 0 3,a1e5,50,74
rk1b2rq/pbpppppp/1p2nn2/8/8/1P2NN2/PBPPPPPP/RK1B2RQ w KQkq - 6 5,a2a4,50,25
2rr2k1/ppqbnppp/1b3n2/2p1pP2/4P3/1BP1NNP1/PP2QB1P/3R1RK1 w - - 0 16,b3f7,30,364
qnrkbrnb/p1ppp2p/1p4p1/8/8/2N2N2/PPPP1PPP/Q1RKBR1B b KQkq - 1 5,c7c5,40,-161
5rk1/p4qp1/1p3b2/3p4/4p1b1/4P1N1/PP1Q1PPP/5RK1 w - - 0 27,h2h3,20,-433
2r2rk1/pp3ppp/4nq2/3p4/3P1nP1/1PBQ2N1/P4P1P/N1K3R1 w K - 1 17,d3c2,20,-606
1k1rq1br/Nppp1pbp/1n4p1/2B5/4PP2/6Q1/PPP3PP/2KR1B1R w - - 1 13,c5b6,20,556
brn1k1rq/p3bppp/1p2p1n1/2pp4/3P4/1P2PBP1/PBP2P1P/1RN1KNRQ w KQkq - 0 7,c2c4,30,224
bbnr1k1r/p1p1pqpp/1p6/8/3PPn2/1P6/P4QPP/BBNRNK1R w KQkq - 3 9,g2g3,40,212
rbn2krn/ppp2ppp/3p4/1b2p1q1/4P3/1N1P2N1/PPP2PPP/RB1QBKR1 w KQkq - 1 5,g1h1,40,136
1k6/pp2r3/1n3p2/4pPP1/2B4P/1PP5/1PK5/4R3 b - - 0 29,f6g5,20,528
brqkr3/p2pnnbp/1p2ppp1/2p2P2/3PP3/1P1B2N1/P1P1N1PP/BRQ2RK1 b kq - 0 9,e6f5,50,12
2brq1kr/ppp1bppp/1nn5/3pp3/8/1NNP2P1/PPPBPPBP/3RQ1KR b KQkq - 3 6,d5d4,50,-93
1br2rk1/pp2q1nb/1n5p/3p2p1/3PppN1/1PP2P2/P2QNBPP/1BRK3R b KQ - 1 16,g7f5,30,-435
2kr4/pp6/3p1nbp/6p1/BNpP1pP1/P1P1qP1P/4r3/2KR1R2 w - - 8 28,d1d2,1,#-1
1r3k2/2b1pp2/p1p3p1/1p6/1P1PpN2/2P1Pn1K/5P2/1RB1NR2 b q - 2 27,g6g5,20,546
r4rkb/p1pqp1pp/1p1n1p2/3p1P2/3PnNP1/5N2/PPP1P2P/BR1K1RQ1 b KQ - 2 11,g7g6,50,-107
nqnrbkrb/pp1ppppp/2p5/8/3P4/8/PPP1PPPP/NQNRBKRB w KQkq - 0 2,c2c4,50,12
3r2k1/pp2R1p1/2p3pp/3p4/6P1/1B3r1P/PP3PK1/R7 b - - 3 26,d8f8,30,314
2k1rr2/p1pp3p/2n3p1/2q5/2p5/1P4B1/P6P/1K1R4 w - - 0 32,d1c1,14,#-8
1k1r4/p1b1p3/Qpp5/2p5/8/1P4N1/P2PPPPP/1R2K1R1 w KQ - 0 20,g3f5,20,966
2k1r2n/pp3b1p/2p1p1p1/2b1Pp2/2P2P2/2N5/PQKPNqPP/1R2R3 b - - 6 19,e8e7,30,360
8/1krp1p2/1pp1R1p1/p2pP3/3Pr3/1P6/P1P5/1KBQ1n2 b - - 0 34,d7e6,40,133
4nn1k/7q/4p1Nr/1p1p2Q1/1P1P1P1p/4R3/6PP/1B2R1K1 b - - 0 38,h6g6,20,1025
2r2rkb/4pp1p/6p1/4q3/p1Bp4/1pnP4/1Q2P2P/BK1R1R2 w - - 3 26,b1c1,20,-1260
2b1k1r1/p3pppp/6n1/8/3bP3/4BPP1/7P/4KN1N b k - 1 19,d4e3,20,-653
brq3kr/p3bppp/2n1pn2/3p4/2pN4/1P2N1P1/P3PPBP/BRQ2RK1 w kq - 0 10,b3c4,40,231
b3r3/p6k/1p4pp/3Nq3/2BpP2P/1P1Q4/P1P3P1/4RrK1 w - - 0 21,e1f1,20,595
1bbqrrkn/pp1pp2p/1n3p2/2p1P1pQ/3P4/2P3N1/PP3PPP/NBB1RRK1 b - - 0 7,f8f7,20,631
1k1r2r1/1p1p4/p2Pp2p/q1p1Pp2/1n2bP2/1P2N3/BQPR3P/1K3R2 w - - 0 26,e3c4,30,-407
8/7p/1pk3p1/1Nn2pP1/5P1P/4K3/8/8 w - - 7 53,b5a7,30,-546
8/p4ppk/5bp1/4r3/8/3Q2P1/P4PKP/8 w - - 7 42,d3a6,30,229
r4rk1/ppb4p/2p3p1/8/8/2P3Nn/P1BP1PKP/RNB1R3 b - - 1 17,h3f2,20,617
r1kr1bb1/pp1p2pp/2p1pnn1/8/3P1q2/2P2QN1/PP4PP/R1KRNBB1 w KQkq - 0 8,c1c2,40,-142
1rn2rk1/p3bppp/1pq1p3/2p1P3/1B6/1P6/PQ1N1PPP/1RN2RK1 b - - 0 15,c5b4,40,-184
b1kr3b/pp2R1pp/1n6/4B3/8/1P4P1/P2PP2P/1N1K2RB w K - 2 18,e7c7,3,#+3
1b2nqkr/p3ppp1/1p1n3p/2p5/2P5/8/PP1N1PPP/B1NQ2KR b Kk - 2 11,h6h5,40,-187
qrkrb2b/ppp1ppp1/6n1/3p1n2/5P1p/1PQ4P/P1PPP1PB/1RKR1NNB w KQkq - 2 9,g2g3,50,64
8/pp2N2q/3Q3p/1k1R4/6nP/2P5/PP2P3/2K5 b - - 4 29,b5a4,1,#+1
1r3rk1/p2q2pp/3bppn1/1p1p4/3P4/2B3N1/PPP2PPP/2KRRQ2 w - - 0 15,c3d2,50,-103
r1kn4/pp4b1/3p4/2p5/q2n4/4K3/8/8 b q - 1 30,a4a2,6,#-4
rkbnr2q/2p3p1/p1np1p1p/P1b1p2P/1p2P3/1B1PNN1Q/1PPB1PP1/RK2R3 w KQkq - 1 13,h3g3,50,62
rb2bqkr/ppppnppp/2n5/4p3/4P3/3NN3/PPPP1PPP/RB2BQKR w KQkq - 2 4,h2h4,50,80
bk1rq2r/p1p1bppp/1p3p2/8/4P3/1PQPNP2/P3B1PP/2KR3R b - - 5 13,f6f5,50,-39
1k1rrq2/pbb3pp/1pp1nn2/3pN3/3P4/1P1B1N2/PBP1QPPP/1K1RR3 w - - 2 16,g2g3,40,188
br3r1k/3qnppB/P1p1p3/2Ppn3/8/4P1N1/P1Q2PPP/2N2RK1 w - - 1 17,f2f4,30,-291
2kr1r2/p2q1pp1/1pbb1n1p/2p5/3pP1N1/1P1P1P2/P1BQ2nP/BK1R1RN1 b - - 1 16,f6g4,20,-435
1r2b2r/ppp1n1kp/1n4p1/3p4/8/1N1NP3/PPP1BPPP/1R3RK1 b - - 3 11,c7c6,30,203
1b1r1k1r/pbn3p1/1p3p1p/4pN2/4P3/2P1BP2/1q2BQPP/4RRK1 b k - 1 18,b7c8,40,202
qbrn1rk1/ppp2bpp/4pp2/8/2PPN3/1P2N3/P4PPP/Q1R2KBR b KQ - 0 9,b7b6,40,-206
r1b2rk1/pp4p1/2p5/8/2PP1P2/1P3KP1/P7/R2R4 b - - 0 22,c8d7,30,-233
rkbbnrnq/ppp1pp1p/6p1/3p4/5P2/1P6/PBPPP1PP/RK1BNRNQ b KQkq - 1 3,g8f6,50,39
b3rk1r/b1pp1qp1/3n1p2/pp2p2p/2P1PnP1/1P1PNP2/P2Q3P/BBN1RK1R w KQkq - 0 11,h2h4,30,-342
8/2p2R2/kp2p2K/3pP3/p2P4/1b6/2P5/8 w - - 0 48,c2b3,20,461
nbrkbrqn/pp1ppppp/2p5/8/8/3P4/PPP1PPPP/NBRKBRQN w KQkq - 0 2,f2f4,50,17
bbnnrkqr/p3pppp/1p6/2pP4/8/1P1N4/P2PPPPP/BB1NRKQR b KQkq - 0 4,a8d5,50,66
2r3rb/p3k2p/8/2n2p2/4p3/6P1/PPPB3P/1QKR1qR1 w - - 0 20,d1f1,20,571
6k1/p3n2p/1p4p1/1q3p2/1PpP4/P3P1P1/6QP/2R3K1 w - - 4 27,g2c2,20,497
n1qrkr1b/pp2pp2/2pp2p1/4P2p/2PP4/1N4P1/PP3PB1/1QB1RK2 w kq - 3 14,e5d6,50,0
q2r2k1/p2r2p1/3p1P2/3P1P1b/2R1p2P/2N1Q3/PP3K2/6R1 b - - 0 31,a8b7,20,500
1k1r1rbb/ppq4p/1npp2p1/3Pp3/2P1P3/1PN2BP1/P1N2B1P/1QR2RK1 b - - 0 14,f8f3,40,202
1k3r1n/ppp4p/rn3qp1/3PR3/5P1P/PP4PB/KP6/2RQ3N w - - 0 22,h3f1,20,570
nrkbqr2/pppp1nNp/b3p3/7B/8/3P4/PPP2PPP/NRK1QRB1 b KQkq - 1 9,e8e7,50,-8
b1q1rk1r/p1ppp2p/1pn1n1p1/5p2/2P5/1PN1N1P1/P2PPP1P/2Q1RKRB w KQq - 0 7,g3g4,50,67
2kr1q1r/pppbbp2/3p1n1p/5Pp1/3nP1P1/2N4P/PPP1BB2/R1K2Q1R w KQ - 0 12,f2d4,50,-18
r1kr3b/pppp1q1p/2nnbpp1/4p3/4P3/2NN1P2/PPPP2PP/R1K1RQBB w Qkq - 4 8,d3c5,50,53
br1k1n1r/pppp1p1p/1n2p1p1/8/2N5/qP1N4/P1PPPPPP/1K1RQ1RB b q - 7 7,b6c4,30,-327
3rk2b/pp1pp2p/1npn2p1/8/8/5P2/PP1P1KBq/NQN1R3 b q - 3 13,h8d4,20,-743
nbn2rk1/pp4pp/2p5/1P2N2q/3Pp3/1NQ5/1P3B1P/1B1R1RK1 w - - 2 17,c3c4,20,1121
7k/pb4pp/1p4q1/2p5/5Q2/1BP4P/PP3RP1/4r1K1 w - - 1 29,g1h2,20,608
3Q2b1/2p2pkp/1p4p1/pP1B4/P4P1P/6PK/8/8 w - - 1 39,d8c7,16,#+14
1rbbnqkr/ppp2ppp/1n1p4/8/3NP3/8/PPP2PPP/1RBBNQKR w KQkq - 0 5,c2c4,50,53
rb1nk2r/ppp1p1pp/5pn1/8/7P/1qN5/1B1PPPP1/1R2KNQR b Kkq - 1 10,c7c6,30,-237
nqr1krbb/pppppppp/4n3/8/3P4/4N3/PPP1PPPP/NQR1KRBB b KQkq - 2 2,f7f5,50,-66
2r5/pb4kp/5pp1/1PR5/Pn2pP2/6P1/7P/2R2NK1 b - - 0 33,c8c5,20,532
1bq1rr2/p5kp/4nNp1/1pp1P3/2p2P2/5NP1/PP3B1P/1Q2K1R1 b - - 1 22,f8f6,20,-409
2kNr1q1/ppp1bnp1/b2n1p1p/3Pp3/2P3P1/3P1PN1/PP4BP/RK1RB1Q1 b KQ - 0 12,e8d8,20,478
3r1knr/pbb1qpp1/1ppnp3/3p2p1/3P1P1P/1PPN4/P1BBP3/3RQKNR w KQkq - 0 13,f4g5,50,-25
b4k2/p4ppp/8/4p3/2PnP3/3q1P2/PQ2N1PP/5K1R b - - 3 20,d3d1,30,348
qbr2k1r/3p2pp/2b2p2/1pP5/p7/3NNP2/P5PP/QBR2K1R b KQkq - 3 14,c6f3,30,385
2R5/3ppkp1/p2bn3/1p2p3/1P5r/3B1P2/P1N3PP/3R2K1 w - - 3 29,d3e4,20,570
bbrnnqkr/p3p1pp/3p1p2/2p5/2P5/1P3N2/P3PPPP/BBRN1QKR w KQkq - 0 6,h2h4,40,102
1k1r1b2/1b2pq1p/2p5/2N5/2Pn1PQ1/4B2B/1P3P1P/1R2K3 b Q - 0 22,d4c2,30,-216
8/1p4bp/1k1n2p1/2p2p2/p1q5/P2R2P1/KPQ4P/8 w - - 0 31,c2c4,20,-507
4rr2/p1k3p1/bppb2Np/5p2/3P2n1/2P2N2/PPB3P1/1K2R1R1 b - - 7 25,e8e1,30,-228
2q2rk1/p2b2pp/1p5r/2pPQ3/2P1B3/1P2RPN1/P5PP/4R1K1 w - - 1 21,d5d6,20,895
6r1/Pkp1p3/8/3b3p/4N2P/1P1P4/P3PK2/B1R5 w - - 1 24,e4g5,20,640
3r1rk1/pp4pp/qnpn1p2/8/3PP3/2P2NP1/PQ2RB2/KB6 w - - 15 29,b2b3,30,-263
q1bbr1kr/ppp2p1p/2npn1p1/4p3/4P3/N1P2PP1/PP1PB1NP/Q1B2RKR w KQk - 5 8,h2h4,50,24
nn1brrk1/1qp3pp/pp2pp2/3p4/2bPPQ2/1N3B1P/PPP1NPPB/4RK1R b KQ - 3 10,e6e5,40,-102
b4rk1/p2pnppp/1p3q2/2p4B/3nPP2/1P1NQ1P1/P1P2RKP/4R3 b - - 2 20,d7d5,50,-16
r4rk1/p2pbpn1/1pn1p1pq/3PP2p/5P1P/PP2N1P1/4N3/BK1R2RQ b - - 0 20,e7c5,30,216
2kr2b1/2p4p/1pq3p1/p2p4/P1n2B2/2P3P1/QPP3BP/2K1R3 b - - 0 19,d8e8,30,-229
nrbbnkrq/pppp1ppp/8/4p3/4P3/1N6/PPPP1PPP/1RBBNKRQ b KQkq - 0 2,h7h5,50,0
r1bkn1qr/pppp2pp/2n5/3P4/4P3/8/PP4PP/RNBKbBQR w KQkq - 0 8,d1e1,50,97
r4rkb/p3pb1p/2n3p1/3p4/3P1P2/1pp1BN1P/P4RB1/R2K4 w Q - 0 20,a2b3,30,-415
rkqr2bn/ppp1p1bp/5np1/3pNp2/3P4/4PPN1/PPP3PP/RKQR1BB1 b KQkq - 4 6,h8f7,50,26
r1k1r1q1/ppn3p1/2p1pbp1/3p4/3P1PB1/4B3/PPP3PP/2KR1RQ1 b - - 3 14,g8f7,40,120
n4rk1/1p2Q1pp/5p2/8/3p4/1q1P1P2/3N2PP/1R5K b - - 0 23,b3c2,50,0
q1r1r1k1/pb1nppBp/1p4p1/3p4/P1pPn1N1/Q1P2NP1/1P2PPBP/1R1R2K1 b - - 0 14,g8g7,50,0
4n1r1/ppk1p3/2p5/3rP3/5P2/1PB1PKP1/P6q/N1R5 b - - 3 25,g8g3,4,#-4
8/8/8/7R/Pk2pp2/3n3P/6PK/8 w - - 1 43,h5h8,20,526
1b2qr1k/pp5p/2b2pnN/2NppB2/3P4/2P1QP2/P5PP/5RK1 b - - 5 18,e5d4,40,-199
1b1r1rk1/pp1b2pp/2pn1p2/3p3q/3Pp3/1PP1P1PP/P2B1PQ1/1BNR1RK1 w - - 2 13,g3g4,30,-342
1qnrkb1r/pp1npppb/2p5/3p3p/3P4/1PPN1P2/PQN1P1PP/3RKBBR b KQkq - 0 7,e7e6,40,-118
1r3nr1/p3k2p/2B1b1p1/5p2/3p4/6P1/PP1BPP1P/R2N1RK1 w - - 1 17,b2b3,20,607
rnbbqk1r/pp2pppp/2p5/3P4/8/8/PPPP1PPP/R1BBQKNR w KQkq - 0 5,d1f3,50,71
rk2rqbn/6pp/2pn4/1p2p3/p2pP3/P2B1PN1/1PPN2PP/2KRRQ2 b kq - 1 13,h8g6,30,-277
br1krbqn/1ppp1ppp/p1B5/4p3/4P3/1N4N1/PPPP1PPP/BR1KR1Q1 b KQkq - 0 5,d7c6,50,-25
rqbbknnr/ppp2ppp/4p3/3p4/3P4/2P5/PPB1PPPP/RQB1KNNR b KQkq - 1 3,c7c5,50,23
r1k1nqb1/ppp3bp/2p3p1/5p2/8/3NP1P1/PPP2P1P/R1KN1QB1 w Qq - 2 9,f2f3,30,-234
rk2n1qr/1npbb1pp/p2p1p2/3PpP2/2B1P3/6P1/PP5P/RKBNN1QR w KQkq - 1 11,d1e3,40,182
2krqbbn/3p1ppp/ppr1p3/2p5/3PPP2/2N3N1/PPP1Q1PP/RKR3B1 b KQ - 2 8,c8b7,50,76
kb5q/p1np1ppp/1ppN4/2n1r3/6P1/2P5/PPBPPP1P/B1R2RK1 b - - 3 14,h8f8,20,-577
2krr3/p1p2q1p/1p6/5P2/P2p3P/3P1P2/1KQ5/6R1 b - - 0 32,f7f5,20,-612
3b4/5pk1/1pr1p1p1/4N2p/3P4/3KP3/PQ3PPP/8 b - - 3 30,c6c7,20,552
b7/qk1p1r2/2p1pB2/1pP1Pp1R/1P1P4/8/2Q1KPP1/8 w - - 3 32,c2b2,20,450
bb1r1rk1/p2p1ppp/1p4n1/8/2P1PPq1/1P1PB1P1/P4Q1P/1B1R1RK1 w - - 5 16,f4f5,40,-158
6r1/Bkpr1b2/1p1pp1p1/1N6/q3PP2/R5P1/P1P1Q2P/3K4 b - - 9 22,a4b4,30,-436
q2rr3/p1p2bkp/1pnb1pp1/8/1P1PP3/P2BB3/1Q2N1PP/3R1RK1 b - - 2 24,a7a5,30,229
1k1r3r/pbpn1qb1/1p1pn1p1/3Np2p/2P1PpP1/1P1P1P2/P3BQ1P/RNB2RK1 w - - 0 16,g4g5,30,-300
qrnnk1br/p1pp1ppp/1p1b4/3Np3/4P3/3N4/PPPP1PPP/QR2KBBR b KQkq - 1 4,f7f5,30,-298
rb3r2/pp3pkp/3p2p1/2p5/3PPQ2/2P5/Pq3PPP/RB3RK1 b - - 0 18,b2c3,20,-405
2k1b3/1pp5/p3pp2/5p1p/4p3/1PP1P1PP/P1K2P2/6R1 w - - 3 28,g3g4,30,309
8/1k4pp/1pp3n1/6R1/3P4/2PK2Pr/R7/8 b - - 2 46,c6c5,30,391
1kr4r/1p1pq3/1p1p1p2/3Bb1p1/Q7/R7/PPP4P/1K1R4 b - - 7 21,b8c7,30,215
5rk1/pp4pp/1bp5/8/3p4/1P3rN1/1P3PKP/R3nR2 w - - 0 29,a1e1,20,-534
rq4k1/pbpp3p/6p1/2p1rp2/2PnP3/3P2P1/PP4NP/RQ1N1RK1 w - - 0 14,d1c3,40,-166
2krr1q1/pp1npbb1/1np3p1/N2p3p/1BPP4/4NBP1/PP1R1PQP/2KR4 w - - 4 14,c4c5,50,39
2kr1rq1/pp1bp1pp/1b1n4/3p1p2/3P3n/3NBPN1/PPP1BQPP/RK3R2 b KQ - 3 11,g7g5,40,-128
1rnknbr1/pbpppp1q/1p5p/7Q/P3P1P1/3N1P2/1PPP4/BR1KNBR1 b KQkq - 0 8,f7f6,50,93
2r2k1b/3p2pp/1pnq4/4ppP1/1P1p4/1Q1P1P2/2PR3P/2K3RB w - - 0 23,g5g6,50,0
n2qbrkr/2p3p1/1p1np3/p2p1p1p/5P2/1NPPP3/PP4PP/1QNB1RKR w KQkq - 0 9,b3d4,50,0
rk1n2rq/pp5p/1np3b1/3pb1p1/7P/1NP1N1P1/PP3P2/R1K1BBRQ b kq - 0 11,a7a5,40,-145
bbr1knrq/pp1ppppp/2n5/2p5/4P3/3P2P1/PPP2P1P/BBRNKNRQ b KQkq - 0 3,g7g5,40,-101
b1rk2rb/pp3p1p/8/2p2p2/3p4/PP1Pq1P1/1BP1P2P/1K1R1QRB b kq - 3 16,e3e6,30,303
bbqrkr2/p2p1p1p/1p5n/2pP4/4P3/1P4NP/P1P2PP1/1BQRK1NR b KQq - 0 9,h6g8,20,568
r1k1rqbb/ppp5/2n1pppp/3pP3/3P1P1P/2N1B1P1/PPP5/2KRRQ1B b kq - 0 14,e8d8,40,158
n1kr4/2p4p/p1p3p1/2P5/4p1P1/bP2B3/3N2P1/1R1K3R w K - 2 21,b3b4,20,616
1qr1krbb/pppp3p/1nn3p1/4pp2/5P2/6P1/PPPPPBBP/NQRN1RK1 w kq - 0 6,f4e5,50,43
rkrbbnnq/pppp1p1p/4p1p1/8/2P5/1P6/P2PPPPP/RKRBBNNQ w KQkq - 0 3,a2a3,50,-86
rqnkrbbn/pppp1ppp/8/4p3/4P3/6P1/PPPP1P1P/RQNKRBBN b KQkq - 0 2,f8c5,50,-34
2rn1kbr/pp2q1p1/1npbpp2/3p3p/3PP2P/1PPB1P2/P4BP1/N1RNQK1R w KQkq - 0 9,e4e5,50,36
1kr5/pp6/3bqpnp/3p2p1/3P4/1P2P1P1/P3QBBP/1R4K1 w - - 0 25,e2h5,50,11
1k1r4/pp1r1n2/1b2p1p1/4P1Pp/1P2RN1P/2B1nN2/P5K1/2R5 w - - 7 36,g2h3,50,8
2kr2b1/7p/1p3qp1/pNpp4/P2P4/4QBP1/1PP3KP/8 b - - 2 26,c5c4,30,-285
b1rnkbr1/pp1p1ppp/4p1n1/2p5/7q/1P2P1N1/P1PP2PP/BQRNKB1R w Qkq - 0 6,c2c4,30,-260
rkrnnqbb/ppp1p2p/3p2p1/5p2/5P2/3NN3/PPPPP1PP/RKR2QBB w KQkq - 0 4,a2a4,50,-30
1brkqr1n/pp5p/1np1bppN/3p4/3PP3/5P2/PP4PP/NBRKQRB1 w KQkq - 2 9,a1b3,50,15
k3r3/1p2p2p/p2nQ1pq/3B1p2/3P1P2/2P3P1/PP2R2P/2K5 b - - 2 32,h6h3,30,453
b6r/5k2/p2qNpr1/1p3Q2/4PP2/1P3R2/P5PP/BR4K1 b - - 0 33,g6g2,20,637
n1Qnkb1r/1pp3pp/3p1p2/4p3/4PP2/2N5/qPPP2PP/NRB1KB1R b KQk - 1 6,a2f7,20,911
rbnq1rk1/pp4pp/2p1bpn1/3ppN2/3PP3/2P1BP2/PP4PP/RBNQ1RK1 b - - 1 8,c8d6,50,-16
4r1k1/p5pp/2q5/3NR2P/P4P2/3Q2P1/6K1/8 b - - 0 33,e8d8,20,610
qr3r1k/1p1bbppp/p2ppnn1/8/2P1P3/1PB1NP2/PQB1N1PP/1R1R2K1 b - - 7 14,b7b5,50,7
2rq1kr1/p4ppp/1p1pp1n1/1b6/1PB1PN2/4B1N1/P2Q1PP1/R5K1 b k - 2 17,b5c4,30,-303
2kR4/1bp3p1/1pq2b2/p6p/P4B2/1N3P2/1PP1r1PQ/2K2R2 b - - 0 22,c8d8,30,-437
rqkr4/p3pbpp/1pp2p1b/3pnP2/2P5/3P1PP1/PPK1B1NP/R2Q2BR w q - 5 14,c4d5,50,-123
kr5b/2pp2pp/p7/2NbP3/2nN2P1/8/PPP4P/2KRR3 b - - 5 15,g7g6,20,503
2rr4/pp3k2/4pp2/6p1/2NR2Pp/1PP4P/P3K3/8 b - - 0 30,f7e7,20,-539
r1qbk1br/p2p1ppp/1pn1p1n1/2p5/4P1B1/3PN2P/PPP2PPB/RNQ1K2R b KQkq - 1 6,d8c7,50,-9
3B4/8/k3K1p1/1b1pP3/3P1p2/6P1/8/8 w - - 0 46,g3f4,20,629
4r3/p5k1/1p3pp1/bPrp4/P5P1/5K2/3P4/1B4RR b - - 0 31,a5d2,30,-394
5nk1/p4r2/1p2p3/8/1P6/P3QqP1/5P2/4R1K1 w - - 3 32,e1e2,30,-393
bk1r2r1/pp1q1pp1/2npn3/2p1p1b1/2B1P3/PP2N2Q/2PPNPPP/BRK3R1 b KQ - 4 13,g8h8,50,23
brk1rn1q/p1pp3p/1pn3p1/4pp2/5P2/1PN1P1P1/P1PP3P/1RK1RNQB w KQkq - 0 7,f4e5,50,14
1k1r1rbb/pppqp2p/1n1p1np1/Q4p2/4PP2/1N1P2P1/PPP4P/2KRNRBB w - - 3 9,e4e5,30,226
2kr1b1n/pbp2ppp/1p6/8/2BP4/4rPN1/PP4PP/RK1R2N1 w KQ - 0 12,b1c2,50,-66
