Position,Move,Depth,Score
2krb1rb/ppq2ppp/1nn1p3/2p5/4NP2/6P1/PPPP1B1P/R1NK1QRB w KQ - 2 9,e4c5,19,+64
k1r4r/1q6/1p2p3/p3Q3/Rn1P1N1p/1P2P1p1/5PPP/R5K1 w - - 0 32,a4b4,10,+1154
1r1b1k1r/p2p1ppp/1p1P4/2p5/2b3n1/3N1N2/PPB2PPP/BR2qK1R w KQkq - 0 11,b1e1,10,+1335
r1qb1k1r/ppn2bpp/2p2p2/8/2nPPB2/5N2/PPB3PP/RQN2RK1 w kq - 3 12,c1e2,13,+244
1r2r1k1/5p1p/1p2p1p1/p7/1b1P4/1P1Rq2P/6Q1/2R2B1K b - - 1 28,e3c1,10,-4574
br1krqnB/1p1ppp1p/3n2p1/1R6/8/6P1/P2PPP1P/2NKRQNB b Kkq - 0 7,d6b5,13,-209
bnrknrqb/p1pp1p1p/1p4p1/4p3/4P3/1PN5/P1PP1PPP/B1RKNRQB w KQkq - 0 4,g2g4,19,+13
3N4/8/2p3kp/pp6/4ppPK/1P3r2/P7/8 b - - 0 39,f3f1,10,-6484
1q3k1B/p1r5/2p1B3/1pb5/4QR2/1P6/P1PP3P/2K4R b - - 0 30,f8e8,3,#+4
r1k1bqnr/ppp2ppp/2np1b2/4p3/4P3/2NP1B2/PPP2PPP/R1K1BQNR w KQkq - 0 5,g2g3,17,+20
4k1rb/2p1p2p/2p5/2N1pP2/2q5/B1P5/rP3K1P/1R1Q4 w - - 2 21,d1d7,13,-209
2kr1qrb/Qbp4p/1np3p1/5p2/3P4/1PP3P1/P2N1P1P/B1RNK1R1 w KQ - 0 12,d1b2,19,+63
bbrq1krn/pp1pppp1/5n2/2p5/3P3p/4P3/PPP1NPPP/BBRQNRK1 b kq - 1 5,d8c7,13,-264
1kB4b/p1p3qp/1p4n1/5p2/2N5/1PP1Q1P1/P1K4P/3R4 b - - 0 22,g7c3,10,+5320
brq2rk1/p4pPp/5b2/2p5/4p3/1P2P1N1/P4PP1/BRQ2RK1 b - - 0 16,f6g7,10,+646
rbn2rkq/pp1ppb1p/5pp1/8/6nP/2BNPN2/PPP2PP1/RB1K1R1Q w KQ - 1 9,a2a4,19,-52
4r1k1/ppn1r1p1/3q1n1p/2p1pP2/2Pp4/1P3N1P/P3RPP1/1B1QR1K1 w - - 0 17,f3h4,16,+190
3k4/4r3/8/3R4/2KP4/1PP3P1/8/8 b - - 2 51,d8c7,10,+4285
2r2nr1/pb1q1k1p/1p3ppb/2pp4/8/1P6/P2PNPPP/BBRQR1K1 w - - 2 17,b1d3,13,-246
brqk1b2/p1p1r1pp/1p1p2B1/4p3/1P2P1n1/5NN1/P1PP1PPP/BRQ2RK1 b q - 0 8,h7g6,10,+425
rq5n/pppkQ2p/6b1/b4p2/3P4/2P2P2/PP5P/R2KRBNN b Q - 0 16,d7c8,2,#+4
r5k1/2R3bp/6p1/4Pp2/P2B1P2/1P4P1/7P/5RK1 b - - 0 28,a8f8,8,+6725
r4rk1/pb2p1pq/3b2Np/1p3pnP/2p3P1/1P2PP2/PBBP4/2K2RRQ b - - 5 22,f8c8,10,+485
1brkrqb1/pp1p2pp/1np3n1/4pp2/8/1NP1P2P/PP1P1PPB/1BRKRQ1N w KQkq - 1 6,b3a5,16,-155
2r5/p1kr3p/2n3n1/q2p4/Pb1Np1N1/1R6/1PQ1BPPP/2B3K1 b - - 3 27,c7b7,19,-45
rBkr2b1/pp3p1p/1np1n1p1/8/3NR3/2PQ1P2/PP4PP/R2K1N1B b Q - 2 12,a8b8,9,+4537
2kr3r/1pnq1bpp/p1n2p2/2N1p3/PP1p4/2PP1B2/4QPPP/R1N1R1K1 b - - 1 17,d7d6,13,+336
2B3kr/p1q2pp1/1n6/1b1pn3/2p4p/QPP3N1/P3PPPP/N1R2RK1 w k - 0 15,c8h3,13,+438
qbrnnrk1/p1p2bpp/1p1p4/4p3/2P1P3/1P2B3/P2P2PP/QBRNNRK1 b - - 0 8,d8e6,19,+8
r1q2rk1/pp2pbbp/n1p1n1p1/3pp3/3P1P2/2N1N1P1/PPP2B1P/R2Q1RKB w - - 0 11,f4e5,19,+21
1k1r4/ppp4q/3pBn1r/5P1p/4PQp1/3P4/PPP4P/RK3R2 b Q - 4 22,h5h4,13,+261
nrqkbbnr/p1pppppp/1p6/8/1PP5/8/P2PPPPP/NRQKBBNR b KQkq - 0 2,e7e6,19,+47
4n3/1p1k4/p1p2pp1/2B4p/4Pb2/2P5/PP6/1K5R w - - 0 27,b1c2,19,-96
8/5r1p/1p6/p1nP3R/2PK2B1/P5kP/6P1/8 w - - 5 38,d5d6,10,+2647
2kr2b1/ppbq2pp/4p3/3p1r2/1P1P1N2/2P2P2/P2Q2PP/RB3RK1 w - - 0 15,b1f5,10,+1403
1k4b1/1p6/6p1/2pp3p/P4P2/2K3PB/1P5r/8 w - - 0 35,h3f1,10,-6203
rk5r/pp2bp2/1n1p2p1/2p1p1N1/2P5/1P2P1P1/P1QP1q2/2KR4 w kq - 2 22,g5e4,10,-4036
2krbr2/ppb1n1qp/4p1p1/5p2/n2N1P2/P5P1/BPPPP2P/1K1R1RQN w - - 0 17,c2c3,13,-363
1r3k2/p3p3/5p2/3p1q2/3P1p1P/1NQ5/3K1PP1/R7 b - - 2 37,a7a5,10,+536
7k/pp4p1/3N2Pp/8/6K1/4p3/6P1/7q b - - 1 38,e3e2,6,#-7
nnrkbrq1/pp2p1bp/2p2pp1/3P4/3P4/1NN3P1/PPP2P1P/2RKBRQB b KQkq - 0 6,a8c7,16,+117
rb4k1/pp5p/5q2/2pp1n1Q/4pP1P/P1P1P3/1P4P1/R3K2R b KQ - 0 19,f5e3,10,-748
1q2rrk1/p2p2bp/1p2n1p1/2p1pP2/2Q4P/1NP2b2/PP1P1PP1/B2N2KR w K - 0 12,f5e6,10,-1968
brnbkq1r/p1pp1ppp/1p2pn2/8/2PP4/1P1N4/P3PPPP/BR1BKQNR b KQkq - 1 4,f8a3,19,-64
4r3/2k4p/2p2Rp1/5b2/4p3/rP3n2/PKP2P1P/8 w - - 0 33,b2a3,10,-6632
r2qkb1r/ppppp1pp/1nn2p2/8/2b1P3/2NN4/PPPPBPPP/R2QK1BR w KQkq - 2 5,f2f4,19,+80
3Q4/1k4pp/3r2n1/2q1p3/2P1R3/1P4P1/1K1Q2PP/4R3 b - - 0 33,d6d8,10,+3208
nbbrnqkr/pp3ppp/2p5/3pP3/8/2P2P2/PP2P1PP/NBBRNQKR b KQkq - 0 4,b8e5,19,-13
bnnqr1kr/pppp1ppp/3b4/8/3B4/2PN4/P3PPPP/1N1QRBKR b KQkq - 2 5,b7b6,13,-203
3r1rk1/pp3pp1/7p/2pq4/3P1Q2/8/PP4PP/3R1RK1 w - - 0 21,d4c5,16,-142
6k1/p6p/r2n2p1/2qPppQ1/8/5PN1/P5PP/1R4K1 w - - 0 36,g1h1,19,-10
2R5/4n1k1/6p1/6Np/p1p4K/r4B1P/8/8 w - - 5 47,c8c7,19,+38
1q1r1rk1/pp1b1pp1/1n1pp1np/8/3P4/4PN2/P2N1PPP/1Q1R1RK1 w - - 2 16,h2h4,9,-3368
2kr2r1/ppp2qpp/1n6/8/2b5/P1P3N1/1PB2PPP/1K1R1QR1 w - - 0 16,d1d8,19,+38
rnkr1bb1/pp2p1pp/6n1/2p2p2/q4P2/3PBBN1/PPP3PP/RNKRQ3 w KQkq - 1 8,g3f5,13,+292
1rnk2rb/p1pppq1p/1p1n4/5p1R/5P2/2P3P1/PP1PP3/BRNKNQ2 w Qkq - 1 8,f1h1,19,-50
rkn4r/p1p3pp/1pnbqp2/3p1b2/1P1P2P1/P1P4B/1K2PP1P/R3B1QR w kq - 0 13,g4f5,10,-1768
1r4k1/Q1pq3p/brp2pp1/3np3/2P2B1P/1P4P1/P1P2PK1/1R2R2B w - - 0 18,c4d5,16,+118
1r1k1rb1/2b1pqpp/1p1p1pn1/1BpP4/p1P1PP2/P3B1N1/1P2Q1PP/R4RK1 w - - 1 21,b5a4,10,+1255
1r1kbbnr/pp3ppp/1n1p4/2p1p3/4P1q1/1BP2N2/PP1P1PPP/NRQKB1R1 b Qkq - 2 6,g4e4,13,-328
2krqrbb/pppp1p1p/1n1n2p1/8/5RPP/3NB3/PPPPPQ2/NR1K3B w Q - 2 9,c2c4,16,+164
b2r1r1b/Qppqkp1p/4p1p1/3p4/P2P4/1P2P1P1/2P2PBP/BR3RK1 w - - 0 17,c2c4,10,+415
qnnbrkbr/p1p3pp/1p2pp2/3p4/2P5/1P1PPB2/P4PPP/QNN1RKBR b KQkq - 0 5,e6e5,19,+25
3N4/ppkb2pp/2p5/2n5/8/2P5/PPB3PP/2KRr3 w - - 0 23,d1e1,10,+4166
bbrkq1r1/pp3npp/4Ppn1/2p2N2/4P3/1P6/P2P1PPP/BBRKQNR1 b KQkq - 0 7,e8e6,13,+221
4q2k/p2n3p/1pN1P1b1/2bB2p1/3B2P1/1P3Q2/P6P/6K1 b - - 0 30,c5d4,10,+2058
1k1r4/p1p3pp/1p3p2/q2b4/8/PP4P1/2QN1P1P/1K1RR3 w - - 4 26,b1b2,10,+2918
rq2r1k1/pp5p/5bpP/8/bPn5/2PNnP2/P2PB3/1QK3RR w - - 0 21,d3c5,10,-1045
rb2b1r1/pppk2p1/2npp1B1/8/5N2/2P3N1/PP1PPP2/R1K1B2R b Q - 0 15,e6e5,10,+1830
8/p2p1k2/1p1P4/2p3P1/1nP5/1P3K2/1B6/8 b - - 0 34,f7g6,16,-136
rq3bkr/pp2pp1p/6p1/2p1p3/P4n2/2P5/QP1P1PPP/R3BK1R w kq - 3 13,a2c4,10,-3250
3k1r1b/p4pp1/1p2p3/3n4/8/1Pq1P1PQ/P2NKP1P/4NR2 b k - 1 15,c3b2,16,-134
3r4/1R1P4/5p2/2k1pP1p/1p2P3/p5PP/P2K4/8 b - - 0 45,b4b3,16,+127
6k1/p4pp1/8/1P2p3/P3P1P1/b4P2/4K3/8 b - - 3 42,g8f8,10,-1568
2k1r3/1pp5/7p/3Bn3/1pP5/1P2B3/P6P/2K5 w - - 0 41,e3h6,16,-221
qnbbrnkr/pppp1ppp/4p3/8/8/1P6/PBPPPPPP/QN1BRNKR b KQkq - 1 2,f7f6,16,+143
2kr4/pppq2R1/2n1b2Q/3pPp2/2nP1P2/2N5/PPP1N3/2KR3B b - - 0 21,d7e8,10,+2929
2krr3/pp1np1pp/2p3n1/4b3/2P5/2BR2N1/q1P2PPP/2KR2Q1 w - - 2 21,g1e1,10,-2178
5r1k/pb2Q1b1/2p1B1p1/1p2p3/4P3/P3N1PK/1P5P/4n3 b - - 15 35,e1f3,10,+1395
2k1r3/pp2p3/2p1Pp2/2P1p1p1/4r3/3R2Qp/P3qR1P/6K1 b - - 3 36,e2e1,10,-1675
3R4/kp5p/p5n1/3Np1p1/8/4P1P1/1PPK1P1P/r7 b - - 3 32,a1h1,10,+405
b1kr1rqb/ppp4p/2n5/4pNp1/3pnp2/1N5P/PPPP1PPQ/BR3RKB w - - 0 11,g2g4,13,-385
rkr1q1bb/ppppnp1p/4n1p1/3Np3/4P3/2N3P1/PPPP1P1P/RKR1Q1BB w KQkq - 4 6,f2f4,16,+111
rknr4/pbb2qpp/Bp1n1p2/2p5/7P/1NN3B1/PPP2PPQ/2KR1R2 w q - 13 16,a6e2,13,+251
8/1Np3b1/pn4kp/n5p1/2PP2P1/PP2P3/1B6/N4K2 b - - 0 31,a5b7,16,-155
brnkq2r/p4ppp/1p1bp3/2npN3/2P5/5N2/1B1P1PPP/2KRQB1R w kq - 1 12,d2d4,13,-384
b1rb2kr/ppp2ppp/2nq1n2/3pN3/3Pp3/1P2P3/PBP1BPPP/1NR2QKR b KQkq - 1 7,h7h5,19,+42
q1krbrnb/pppppp1p/3n4/6p1/5P2/3P2P1/PPP1P2P/QRNKBRNB w KQ - 1 4,f4g5,16,+147
2r2rk1/pp2np1p/1n1pb1pq/2p1p3/4P1BP/1PPPN1P1/P2N1PQ1/3R1RK1 w - - 2 16,g4e6,13,+224
5k2/6pp/1p6/1N6/1P3p2/7P/1r4PK/3b1B2 w - - 1 40,b5c3,10,-3729
nrnbkrbq/ppp3pp/5p2/1Q2p3/8/6P1/PPPPP2P/NRNBKRB1 b KQkq - 1 5,c7c6,19,-48
rB1n4/p5rp/8/2pk1Q2/3p4/P2P2P1/2P4P/4R1K1 b - - 1 29,d5c6,6,#+6
2kr1r1q/Q1p5/p2p4/1p1Np1pp/4Pn2/P2P1PB1/1PP3PP/2KR4 b - - 0 19,f4d5,19,+62
5r1b/pq1ppk2/1p4pp/nP6/2rP1P2/3QPNP1/4K2P/2R2RB1 b - - 3 20,b7d5,19,+7
2kr2qr/pbp1b1pp/1pnp1pn1/1B2p3/8/1P2PP2/PBPP2PP/1NN1RKQR b KQ - 4 11,c6b4,13,-284
q1bnr1k1/pp3pp1/4p1n1/2pp4/P7/Q1PPN3/1P2PPP1/2B1R1KN b - - 0 8,b7b6,19,-33
rb1k1rnq/pp3p1p/6p1/2pp4/8/nPP1PNP1/P1B1KP1P/R3BR1Q b kq - 1 11,a3c2,10,-450
brk1rq1b/p1pppppp/1pn2n2/8/8/5BPQ/PPPPPP1P/BRKNR1N1 w KQkq - 0 4,b2b4,19,-27
rbbknr1q/pppppppp/5n2/4N3/8/8/PPPPPPPP/RBBKNR1Q b KQkq - 3 2,d7d6,19,-44
3r4/2rnqkpp/4pp2/2P5/1P1QPP2/6P1/P2P3P/2R2RK1 b - - 0 28,d7c5,13,-232
rk1b1nqr/ppp1p1pp/1n4b1/3pP3/3P4/1N6/PPP3PP/RK1BBNQR b KQkq - 2 6,h7h5,19,+90
nrnb1krq/ppp1pppp/2bp4/8/5P2/6P1/PPPPP2P/NRNBBKRQ w KQkq - 1 3,e2e4,19,+31
3n1N2/p4np1/1p3q2/2pQ3k/8/1P6/6PK/8 b - - 11 41,f6e5,10,-5754
6k1/7p/2p5/8/1pP1r1b1/1P6/5BPP/3N1R1K w - - 1 27,d1e3,10,+3878
8/p6p/2p1B3/1p4p1/8/5N2/Pk3PPP/N5K1 w - - 0 30,f3g5,10,+6464
2n1k1r1/2pR2p1/5p2/1BP1pP2/p7/5PK1/P6R/8 b - - 4 45,c8e7,10,+2739
nrqkbnrb/ppp1pp1p/3p2p1/8/4P3/2P3P1/PP1P1P1P/NRQKBNRB b KQkq - 0 3,c7c5,19,-74
rBkbnqbr/4pppp/8/1p6/5P2/p7/PPPPPQPP/RNKBN2R w KQkq - 0 9,b8e5,10,+2476
1rkr2qb/pppn3p/6p1/5p2/2bPpP2/1NP3P1/PPBR1B1P/2KR2Q1 b kq - 1 13,g8d5,19,-88
qbrnnkbr/pppppppp/8/8/3P4/8/PPP1PPPP/QBRNNKBR b KQkq - 0 1,c7c5,19,+27
2krr1bb/ppp2p1p/1n2n1p1/8/1q6/1NN3P1/PPPP1P1P/2KRRQBB w - - 4 8,f2f4,13,+316
r2qk2r/1b2bppp/p1n1p3/1p2p3/4N3/1B1P1N2/PP2QPPP/R1B2RK1 w kq - 2 14,c1e3,10,+928
qrnkbr1b/pppppp1p/5n2/6p1/6P1/3P4/PPP1PP1P/QRNKBRNB w KQkq - 1 3,h2h3,19,+44
2krr1bb/p1n1q3/1pp3p1/3p4/4p2P/1NP3P1/PP1QP1N1/1K1R1RB1 b - - 1 17,c6c5,16,-156
8/pQ3pkp/1p3bp1/2p4q/4PP2/2P3P1/PP4KP/8 b - - 8 33,h5e2,10,-1387
6k1/p5pp/5p2/2p1p3/8/7P/b6P/4K3 w - - 0 38,e1d2,9,-8459
3kr1q1/r2n3p/2Rb2p1/1Q2p3/4P3/1P6/P2N2PP/BB2R2K w k - 0 21,c6d6,10,+4493
5k2/2PR3p/6p1/p4pP1/1p6/4K3/r7/8 b - - 0 38,a2c2,10,+1026
3Q4/5bk1/1p2p1p1/p2p1p2/P4P1P/1P4P1/1r4BK/5R2 b - - 5 32,b2c2,9,+5492
nbrkbqr1/pp2pppp/3p2n1/2p5/2P5/1N4N1/PP1PPPPP/1BRKBQR1 w KQkq - 0 4,b1e4,19,+79
nbrqbnkr/ppp1pppp/8/3p4/3P4/1N6/PPP1PPPP/1BRQBNKR b KQkq - 1 2,h7h5,19,+25
8/7R/2k2p2/pp1n4/2p5/4K2R/1P4rP/8 w - - 7 44,e3e4,10,-612
2kr2r1/pp2pR1p/2p1n3/2P1P3/6p1/6P1/PPQN3q/2KR4 b - - 0 17,e6d4,13,-320
rkbb2rq/p1pp2p1/1p1nnp2/3Np2p/P3P2P/2PP1QP1/1P3P2/RKB1NBR1 b KQkq - 0 9,a7a5,19,-23
rk2r2b/1p3p2/2ppq1p1/p6p/P2pP3/3P2P1/1PPQ1PKP/R1N2R2 w q - 0 18,c1b3,19,+47
rkqr1b2/1p2nbpp/p4p2/P1pppP2/6P1/3N2P1/1PPP4/RKQ1RBN1 w Qkq - 0 13,d3f2,10,-803
1Rrk1rn1/2ppp1pp/5pn1/8/2P5/3P1qR1/P1B2P2/1Q2K2N b kq - 3 14,f3h1,10,-2500
7b/7p/2k3p1/8/pP6/2P3P1/2K4P/8 b - - 1 45,c6b5,10,-3035
2kr1rb1/pp1p1pp1/2p1qnn1/5Q2/3P2P1/2P5/PP1P1N2/R1KB1RB1 b KQ - 2 12,e6f5,19,+23
4r2k/p5pp/1pn2p2/1P2q3/2Pp4/P2P2P1/3Q1P1P/5RK1 b - - 0 24,c6a5,10,-1797
1k2q1r1/pbp1bpp1/1p2pn1p/1P5P/Q1PB4/P5N1/4PP2/2KR2R1 w - - 4 19,f2f3,19,-33
1r2kqr1/p3b1pp/1p2bpn1/3pp3/1P1P4/PB2PPQ1/3N2PP/BR3RK1 b kq - 0 15,b8d8,13,+296
1k1rbnNn/bp4pp/p4p2/Q7/1p2P3/5P2/PP4PN/RB2K1R1 b - - 1 15,f8e6,10,+948
nrnbkrbq/ppp4p/3p2p1/4p3/4p3/1N1N1B2/PPPP1PPP/1R2KRBQ w KQkq - 0 6,f3e4,13,-292
2k5/ppp4p/6p1/8/1P2rB2/1Kb5/P1P4P/6R1 b - - 2 27,e4b4,10,-2776
2r5/1p6/1k1p2r1/p7/3PNn1b/KB3P2/PP1R2P1/8 w - - 0 46,g2g3,10,-2400
rqkrb3/ppp1ppbp/4nnp1/8/1B1p4/3P1NP1/PPPNPPBP/RQKR4 b KQkq - 1 7,c7c5,10,-446
2krr1bq/pp3pp1/1np1p3/7p/2PP1Pn1/P5P1/1P1N3P/2KRRBBQ w - - 1 13,h1f3,13,+251
r1b2k2/ppq2prp/3p1Np1/2pPp3/2P1PbN1/8/PP3P1P/RQ1B1R1K b - - 3 18,c7d8,13,-272
8/2kb3p/2p1p1p1/1pP1Pp2/1P1K4/R2B2P1/1P5P/7r b - - 6 32,h1h2,13,-212
2k1r3/6pp/1p2n3/p1pRp3/P1P1K3/1N3P2/1P4PP/8 b - - 6 26,e6f4,19,+30
q3n1k1/pp1r2pp/1b6/4B3/2R5/1P3B2/P4PPP/2Q3K1 b - - 2 23,a8d8,10,+617
bbr2rk1/4qppp/pp1p1nn1/2p5/2P1P3/1PN3N1/P4PPP/BBKRRQ2 w - - 4 11,g3f5,10,+414
1nr2q2/1rk2pb1/1pn1p1p1/p3P2p/P1RP1P1P/1R2BNP1/5NK1/2Q5 w - - 3 26,f2e4,10,+1367
1rqr2k1/p1p1nn1p/1p2b1p1/5p2/2P2P2/1PN1Q1P1/P4N1P/R4RKB b - - 4 18,d8e8,16,+175
2qkr3/1p1r1b1p/pP1B2p1/P4p2/1Q5P/2PNb1Pn/1K1N4/2RR3B w - - 1 24,c3c4,10,+1824
b1k5/p7/1p4n1/2pp4/7r/1PBn1P2/P2P4/1K1R2RB w - - 0 25,g1g6,10,+2093
5r1k/6bp/1P3R2/8/1P4B1/8/R3p1KP/3r4 w - - 0 38,f6f8,10,+436
8/3Q4/1knB4/5p2/3bqP2/8/KP6/8 b - - 6 62,d4c5,10,-822
r1knbqrb/ppp4p/2n1p1p1/3p1p2/5P2/2N1P1P1/PPPP1BQP/R1KN2RB b KQkq - 0 6,g6g5,17,-84
6k1/3R1n2/1N2p1p1/4Bp1p/p4P2/1P2P3/2r3PP/6K1 w - - 0 34,b3a4,10,+2599
rk1b1q1r/ppp1nbp1/3ppn1p/5p2/3P4/1NB1PN2/PPP1BPPP/1K1R1Q1R b kq - 3 8,a7a6,17,-4
b1r1k1r1/3p1pq1/p3p1p1/2p2n1p/2P2P1P/1Pb1B2Q/P3R1P1/1BR1N1K1 w kq - 3 24,e3f2,13,-261
b1krqr1b/ppppn2p/2N2pp1/8/6P1/1P2N3/P1P1PP1P/B1KRQR1B b - - 0 8,e7c6,16,+102
2kn4/1pp1N3/3p2p1/pP2p2p/P1r5/6P1/6K1/R7 b - - 3 34,c8d7,10,-3209
q1r3k1/5bb1/1p2p1p1/p2nPpPp/3NnP2/1P5P/P3N1BB/Q1R3K1 b - - 1 24,g7f8,19,-77
6n1/4k2p/pp2np2/4pN2/4PbQ1/5N2/PB2KP2/8 b - - 5 29,e7f8,10,+5661
nrkq2rn/pppp1bpp/3bp3/5p2/4P3/1N1P1PN1/PPP3PP/1RKQBBR1 b KQkq - 0 5,d8g5,19,+40
rnbnkbqr/ppppp1pp/8/5p2/3P4/2N5/PPP1PPPP/R1BNKBQR b KQkq - 1 2,b8c6,19,+20
rqb2rk1/p1bNp1pp/1ppn4/4N1p1/2PP4/1P3PP1/P1Q3BP/R4K1R b KQ - 1 17,c8d7,13,+231
2k1rq1b/1rp4p/1n1pp3/3nPp2/pp1PNP2/1P1N4/P1P1Q2P/BK1RR3 w - f6 0 18,e4g5,19,+32
nkr2n2/1pbppR1p/2p4q/8/8/4P1N1/1PPP2PP/N1KR3Q b - - 0 12,f8g6,13,+366
rb4n1/pp1q2k1/2p3P1/3p2Qp/3Pp3/2P5/PP2PP2/1RB1K3 b - - 2 17,d7g4,10,-2614
qb1nrknr/pbpppppp/1p6/8/4P3/3P1N2/PPP2PPP/QBBNRK1R b KQkq - 0 3,d7d5,19,-9
bnqrkrnb/p1p1pppp/1p6/3p4/2PP4/8/PP2PPPP/BNQRKRNB w KQkq - 0 3,g2g3,19,+49
1brk3q/p2ppb1p/1np3p1/2B3P1/4B3/2PN4/1P1P2QP/2KR4 w q - 0 15,g2f2,19,+35
3R4/pq2rk1p/1p2r2Q/2p1ppp1/2P5/1P6/P3PPPP/3R2K1 w - - 2 31,d8f8,3,#+1
1rb1krqb/pppppp1p/1n2n1p1/8/3P4/2P5/PPN1PPPP/1RBNKRQB w KQkq - 3 4,c1h6,19,+42
bbnrk1r1/3p1pp1/6n1/2q1pN2/p3P2p/4NP2/PB1R2PP/1B1R2KQ b kq - 1 16,c8e7,16,-101
2kr2r1/1p3p1p/2p1b3/3nP3/3P2p1/pP3p2/P1B1NPPP/2KR2R1 w - - 0 23,g2f3,13,-240
3r4/pkp4p/1pqn4/5p2/8/1PQN2P1/PKP2P1P/4R3 b - - 11 31,c6c3,13,+270
8/p2bk3/2pp4/4p3/2P1B3/1P2K1P1/P7/8 b - - 2 41,c6c5,19,-12
3q1rkb/p3n1p1/1p1p3p/2pP1bQ1/8/1P3BP1/P7/B2R1RK1 w - - 0 21,g5d2,13,+202
rk1b1rn1/ppp2ppp/3p4/4q3/4P3/6N1/PPP1QPPP/RKB2R2 w KQkq - 0 9,a2a4,16,+112
n2B1r2/pb4kp/1pn1r1pN/3p4/2p5/2P3Q1/PP3PPP/4RRK1 b - - 0 23,c6d8,10,+2485
rk2q1br/ppp1ppbp/1nn3p1/4P3/3P4/2PN4/PP4PP/RK1NQBBR b KQkq - 2 7,f7f6,19,+54
rq2nk1r/1b3ppp/pb1p4/1pn1pN2/4PP2/2PBBN2/PPQ3PP/R4K1R b KQkq - 5 12,b8c7,13,-212
8/p2k2pp/3p4/2n1p3/2P5/2K2P2/P5PP/R2R2B1 w - - 3 27,g1c5,9,+9805
n5bn/4k1p1/p7/6p1/8/2P5/P1N1KPPP/4R1Q1 b - - 1 23,h8g6,8,+9699
r4rk1/3q1ppp/p2bpn2/2p1P3/1n1P1B2/2N3P1/1PPQ2BP/R4RK1 b - - 0 17,c5d4,10,+663
1br2rk1/p1np1ppp/1p1q1n2/2pPN3/8/1P3N2/P4PPP/BBRK1Q1R b KQ - 0 10,c7d5,13,+383
brnqkrnb/p1pppp1p/1p4p1/8/8/5NP1/PPPPPP1P/BRNQKR1B w KQkq - 0 3,e2e3,19,-11
8/7p/1p4k1/2p2p2/P4B2/1P2P1P1/6P1/6K1 b - - 0 51,g6f6,10,+4242
rkb1r3/1p1pp2p/2p3p1/pP3p2/P1n2P2/1q2P1P1/1B2RNBP/R1K4Q b kq - 5 18,c4b2,16,+156
8/p1k4p/2p1p3/4P3/2p1b3/2P5/P3B1PP/2K5 w - - 0 31,g2g4,10,+595
qrbb1rk1/ppp1n1pp/3p4/4p3/2P5/1P4N1/PB2PPPP/QR1B1RK1 b - - 2 9,e7g6,19,+38
1k1rr3/pp1npp1p/6p1/2npP3/1P3P2/2P3PP/P2N4/1R1KRQ2 b K - 0 17,c5a4,10,+2990
bn1rkbqr/pppppp1p/3n2p1/8/8/6P1/PPPPPPBP/BNNRK1QR w KQkq - 0 3,e2e4,19,+51
rk2rbb1/pppq2pp/2n3n1/3pp3/8/2N2PN1/PPPQPBPP/RK2RB2 b KQkq - 1 8,e8d8,16,-111
rq1bk2r/pbpp1ppp/1p2pnn1/8/8/1BP2P2/PPQPP1PP/R1B1KNNR w KQkq - 2 6,h2h4,19,-84
7b/5r1p/6p1/Nk3p2/5P2/3R2P1/1r5P/1KR3B1 w - - 0 29,b1a1,13,-709
1qr5/ppk1p1p1/1np2b2/8/8/2P3PQ/PP2KN1P/N3R1B1 w - - 5 17,a1b3,10,+1882
b1rr2k1/6p1/1q4p1/1p3p2/3ppP1Q/1P2N3/6PP/3RR2K b - - 1 29,d4e3,10,-2996
b1r2rkq/1p1p1pbp/p1p3p1/P3p1nP/2BnP3/1PN1N1P1/2PP1P2/B1KR2RQ b - - 0 13,g5f3,10,+472
br1kn2r/p2p3p/1p2p1pb/3q1p2/3Pn3/1P1N1N2/P1Q1BPPP/B1R2RK1 w kq - 0 14,d3b4,16,+129
qbnr1kr1/ppp1pbpp/5pn1/3p4/2PP4/6N1/PP2PPPP/QBNRBRK1 w kq - 0 5,c4d5,13,+251
rbknbnqr/ppppp1pp/5p2/8/8/2P5/PP1PPPPP/RBKNBNQR w KQkq - 0 2,e2e4,19,+16
2r3r1/8/kp1B1P2/2p1P3/2P3NP/pP3KP1/P2R4/3R4 b - - 1 37,g8h8,8,+8293
nrkbr1bq/pppppppp/4n3/8/8/6P1/PPPPPP1P/NRKBRNBQ w KQkq - 1 2,f2f4,16,+136
rqnnkbbr/pp5p/6pP/2pppp2/8/3NN3/PPPPPPPB/RQ2KB1R b KQkq - 1 6,f8d6,13,-222
b3r3/p2p1pk1/1pnqp3/2p3p1/4Pn1p/2PPQ3/PP4PP/BB2R1KR w KQ - 3 15,b2b3,19,-37
rk4r1/ppp2ppp/4n1n1/P1p1p3/1qQ1P3/6N1/1NPP1PPP/RKB3R1 b KQkq - 2 12,b7b5,10,+715
r1nkqn1r/pp3bpp/2p1pp2/3P4/3P4/2P3P1/PP3PP1/RBNKQ1BR w KQkq - 1 7,d5c6,13,+233
r1b3rb/pp1p3k/3B4/6Qp/3nN2P/3P4/PP4P1/2R2RKB w - - 1 22,g5h5,2,#+2
3r1k2/pppqnbbp/6p1/3p1p2/3P1P2/1PPN2P1/P6P/1Q2RRKB b - - 3 18,d7d6,13,+363
1qr1n1kr/b2p1bpp/4p3/pp2Pp2/2p2P2/2P1NN2/PPBP2PP/3QRR1K w - - 0 17,a2a4,16,+174
